#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
166	Congo	23967	+42	378	+1	20178		3411		4174	66	347815	60579	5741545	Africa	240	15189	17	7	0.2	594
167	Saint Lucia	22627	+33	358	+1	21889	+335	380	3	122302	1935	134523	727116	185009	North America	8	517	1	178	5	2054
168	Isle of Man	22607	+69	79		22183	+48	345		263565	921	150753	1757561	85774	Europe	4	1086	1	804		4022
169	Timor-Leste	22584	+56	126		21619	+118	839	23	16609	93	247931	182332	1359775	Asia	60	10792	5	41		617
170	Burkina Faso	20751		375		20309		67		950	17	248995	11398	21846116	Africa	1053	58256	88			3
171	Taiwan	20236	+80	852		18177	+71	1207		847	36	11458917	479698	23887779	Asia	1180	28037	2	3		51
172	Cayman Islands	19373		17		8553		10803	2	289179	254	222773	3325318	66993	North America	3	3941	0			161256
173	Nicaragua	18004		220		4225		13559		2666	33			6754330	North America	375	30702				2007
174	Tajikistan	17388		124		17263	+11	1		1758	13			9890142	Asia	569	79759				0.1
175	South Sudan	16950	+4	137		13250		3563	1	1486	12	337236	29557	11409818	Africa	673	83283	34	0.4		312
176	Equatorial Guinea	15877	+3	182		15653	+28	42	5	10737	123	273437	184908	1478777	Africa	93	8125	5	2		28
177	Djibouti	15545	+2	189		15347		9		15366	187	283800	280531	1011654	Africa	65	5353	4	2		9
178	Gibraltar	15256	+86	101		14489	+51	666	10	453050	2999	512357	15215211	33674	Europe	2	333	0	2554		19778
179	San Marino	14207		112		13703		392	4	417264	3289	134668	3955240	34048	Europe	2	304	0			11513
180	CAR	14187		113		6859		7215	2	2856	23	81294	16364	4967990	Africa	350	43965	61			1452
181	Grenada	13598	+33	214		13197	+13	187	5	119931	1887	135402	1194211	113382	North America	8	530	1	291		1649
182	Gambia	11924		365		11461		98	4	4716	144	135608	53635	2528342	Africa	212	6927	19			39
183	Yemen	11751		2130		8582		1039	23	380	69	265253	8582	30906898	Asia	2630	14510	117			34
184	Greenland	11689	+44	16		2761		8912	9	205315	281	164926	2896895	56932	North America	5	3558	0	773		156538
185	Liechtenstein	11564	+154	77	+1	11105	+88	382	7	301869	2010	80413	2099118	38308	Europe	3	498	0	4020	26	9972
186	Bermuda	11490	+67	123		11150	+54	217		185625	1987	795082	12844828	61899	North America	5	503	0	1082		3506
187	Dominica	11016	+25	57		10563	+8	396		152407	789	165338	2287465	72280	North America	7	1268	0	346		5479
188	Bhutan	11010	+496	6		7194	+235	3810		14015	8	1939222	2468463	785599	Asia	71	130933	0	631		4850
189	Saint Martin	9877	+50	63		1399		8415	7	248472	1585	78366	1971422	39751	North America	4	631	1	1258		211693
190	Eritrea	9696	+2	103		9584	+5	9		2673	28	23693	6532	3627232	Africa	374	35216	153	0.6		2
191	Sint Maarten	9544	+7	85		9409	+6	50	10	218513	1946	62056	1420794	43677	North America	5	514	1	160		1145
192	Monaco	9331	+26	51		9053	+15	227	4	235038	1285	54960	1384383	39700	Europe	4	778	1	655		5718
193	Niger	8746		306		8419		21	1	341	12	227005	8851	25647182	Africa	2932	83814	113			0.8
194	Comoros	8026	+2	160		7846	+21	20		8917	178			900084	Africa	112	5626		2		22
195	Guinea-Bissau	7972		166		6965		841	6	3899	81	122770	60048	2044532	Africa	256	12316	17			411
196	Sierra Leone	7665	+2	125		N/A	N/A	N/A		930	15	259958	31533	8243948	Africa	1076	65952	32	0.2		331
197	Caribbean Netherlands	7561	+13	31		7430	+12	100		283992	1164	30126	1131535	26624	North America	4	859	1	488		3756
198	Antigua and Barbuda	7435	+6	135		7239	+14	61	1	74901	1360	18901	190411	99264	North America	13	735	5	60		615
199	Liberia	7360		290		5747		1323	2	1401	55	139824	26617	5253271	Africa	714	18115	38			252
200	Chad	7246		190		4874		2182		421	11	191341	11124	17201111	Africa	2374	90532	90			127
201	St. Vincent Grenadines	6738		106		6574		58	4	60420	951	98005	878811	111520	North America	17	1052	1			520
202	Solomon Islands	6654	+306	92	+5	1658	+32	4904	6	9312	129	5117	7161	714597	Australia/Oceania	107	7767	140	428	7	6863
203	British Virgin Islands	6074		62		N/A	N/A	N/A	6	198744	2029	99936	3269943	30562	North America	5	493	0			3043
204	Sao Tome and Principe	5932		72		5850		10		26264	319	29036	128559	225857	Africa	38	3137	8			44
205	Turks and Caicos	5855	+7	36		5783	+10	36	4	147932	910	419792	10606433	39579	North America	7	1099	0	177		910
206	Saint Kitts and Nevis	5525	+1	42		5467	+2	16	1	102659	780	65141	1210372	53819	North America	10	1281	1	19		297
207	St. Barth	3758	+23	6		N/A	N/A	N/A		378564	604	56491	5690642	9927	North America	3	1655	0	2317		331419
208	Palau	3696	+29	6		2876	+56	814	10	202676	329	35959	1971869	18236	Australia/Oceania	5	3039	1	1590		44637
209	Kiribati	2883	+16	11		1743	+83	1129	4	23541	90			122466	Australia/Oceania	42	11133		131		9219
210	Anguilla	2528		9		2506		13	4	166054	591	51382	3375066	15224	North America	6	1692	0			854
